sector,N,block_index,cofactor_block,block_endpoint_value,block_norm2,block_norm2_over_N3,inner_prime_block,inner_prime_block_over_N3,corr_prime_block,minus_2_inner_prime_over_block_norm2,inner_cumulative_before_block,inner_cumulative_before_over_N3,minus_2_inner_before_over_block_norm2,cascade_energy_delta,cascade_energy_delta_over_N3,cascade_energy_after,cascade_energy_after_over_N3
high_lambda_16,4096,10,512<c<=1024,-9817,166592343121,2.4242376547917956,12017468576762,174.87718398860306,0.9278799758699272,-144.2739606349546,-920293524518,-13.392033354000887,11.048449253751942,-1673994705915,-24.359829053209978,4225445447984,61.488323961151764
high_lambda_16,4096,11,1024<c<=2048,-27647,1305467264257,18.99704896287585,34584080110993,503.2646020262182,0.9538927789420016,-52.98345053589123,-2201836083263,-32.04093203040247,3.373253613549879,-3098204902269,-45.084815097929095,1127240545715,16.40350886322267
high_lambda_16,4096,12,2048<c<=4096,-39364,1954038514733,28.435002819358488,42865791512612,623.7793642883771,0.966385963192694,-43.874049758399146,-1410619663866,-20.527217768045375,1.4437992426763884,-867200812999,-12.619432716732263,260039732716,3.7840761464904062
high_lambda_16,4096,13,4096<c<=8192,-42957,547734470065,7.970585576040321,17517069883122,254.90691598856938,0.7459036833502157,-63.961904318503954,62568472615,0.9104911094618728,-0.22846279003610986,672871415295,9.791567794964067,932911148011,13.575643941454473
high_lambda_16,4096,14,8192<c<=16384,23995,479519591226,6.977928441861877,-21865969187140,-318.1917299973429,-0.9951118081875833,91.19948209513075,-662257527926,-9.637115405726945,2.762170889547137,-844995464626,-12.296302369592013,87915683385,1.2793415718624601
high_lambda_16,4096,15,16384<c<=32768,13005,106692074897,1.552574029439711,-9869190139136,-143.61561827734113,-0.9521859329462321,185.00324693588848,-93484649135,-1.3603806893661385,1.752419741114785,-80277223373,-1.168187349292566,7638460012,0.11115422256989405
high_lambda_16,4096,16,32768<c<=65536,6948,14003539456,0.20377831906080246,-2179401140309,-31.71446064238262,-0.5803962392461309,311.26432673065483,-1984505625,-0.028878357625217177,0.2834291475002361,10034528206,0.1460216038103681,17672988218,0.25717582638026215
high_lambda_16,4096,17,65536<c<=131072,-3914,8049123697,0.1171301657013828,2579600501643,37.53812782296154,0.9061174153983975,-640.9643083518387,-11414636190,-0.16610481819952838,2.8362432035314264,-14780148683,-0.21507947069767397,2892839535,0.04209635568258818
high_lambda_16,4096,18,131072<c<=262144,-502,41667039,0.0006063352193450555,7818489307,0.1137739936093567,0.038170939783409595,-375.28413319698575,-67921754,-0.0009883916063699871,3.2602150587182352,-94176469,-0.0013704479933949187,2798663066,0.040725907689193264
high_lambda_16,4096,19,262144<c<=524288,126,2451918,3.5680102882906795e-05,-28922900110,-0.4208835905592423,-0.5820967738947193,23592.061488190062,39966224,0.0005815851036459208,-32.59996786189424,82384366,0.0011988503101747483,2881047432,0.04192475799936801
high_lambda_16,4096,20,524288<c<=1048576,-3,1140,1.658918336033821e-08,154125193,0.00224281674309168,0.14385585195462916,-270395.0754385965,-314324,-4.574016202241182e-06,551.4456140350877,-627508,-9.131443221122026e-06,2880419924,0.04191562655614689
